r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
5,53,98,17,10,126,109,29,79,54,False,7632465557
15,14,19,25,23,120,123,136,29,54,False,7631440395
9,69,39,91,95,15,28,114,79,119,False,7631414930
82,10,110,137,19,48,53,20,22,73,True,7631396006
39,41,103,34,19,15,65,84,109,52,True,7631371570
48,52,120,103,129,23,105,53,56,114,False,7631343738
39,40,41,53,29,54,28,9,120,83,False,7631302647
48,9,109,129,59,89,39,100,49,90,False,7631236887
17,20,98,53,44,48,85,137,120,109,False,7630960431
23,97,9,88,10,22,91,15,65,21,True,7630582821
33,69,5,106,41,1,19,40,21,22,False,7629259098
54,82,26,128,43,25,123,21,2,86,False,7629226714
86,98,45,5,54,70,49,29,9,109,True,7629172706
67,44,22,28,101,15,19,76,54,71,True,7633906321
30,105,71,22,28,57,26,13,41,62,False,7633802723
123,48,27,59,49,101,8,96,47,25,False,7633440414
54,100,44,121,110,28,26,74,35,18,True,7633358193
63,3,21,71,61,98,86,47,109,44,True,7634459751
35,39,54,51,47,25,9,103,48,123,False,7634421355
7,109,33,54,100,21,91,136,26,129,False,7634404123
120,48,105,28,86,3,103,44,22,40,False,7634375990
106,20,104,114,53,22,72,62,137,25,False,7634357463
52,53,19,10,43,85,72,137,74,44,False,7634333610
74,5,86,49,21,59,105,109,50,22,False,7634292184
44,19,21,109,14,33,91,52,7,113,False,7633585028
13,63,45,135,44,17,22,9,53,41,True,7632869875
22,9,67,45,21,90,123,114,98,72,True,7632842872
129,41,58,119,25,13,91,105,96,15,False,7632809348
96,119,109,73,106,90,65,107,44,14,False,7632781854
13,9,90,12,19,15,73,86,62,106,False,7632726791
120,48,97,86,72,56,71,28,21,3,False,7632683840
1,17,105,86,19,80,29,52,22,79,True,7632631378
13,57,41,53,105,96,5,72,1,129,True,7632027776
41,22,19,9,74,60,90,65,106,46,True,7631421049
109,26,98,46,13,17,45,79,12,129,False,7630952266
15,5,123,109,98,76,137,52,3,21,False,7630384869
39,83,49,97,22,23,98,65,53,10,False,7633476489
137,53,23,41,86,126,121,65,72,109,False,7633379999
52,85,26,94,98,65,123,63,69,23,False,7633319071
19,18,96,86,5,74,105,78,103,48,True,7632491474
112,100,12,43,79,44,19,72,65,78,True,7632410037
49,123,54,96,20,22,48,65,21,19,False,7632269787
49,20,105,23,48,74,21,57,72,9,True,7632173179
72,57,109,47,18,65,9,21,49,13,False,7632112656
72,19,123,69,136,52,109,58,94,96,True,7632048821
105,123,126,94,28,79,41,120,52,137,True,7631885232
13,109,95,22,5,39,86,10,78,112,False,7631821892
137,26,109,90,73,79,65,98,114,22,True,7631211004
106,38,86,93,9,63,19,3,49,17,False,7631118493
18,19,91,21,49,41,35,129,105,109,False,7631013513
89,121,65,98,22,105,83,55,80,49,True,7630453633
10,86,9,38,21,126,71,137,45,41,True,7630205099
1,9,100,126,33,52,19,40,44,120,False,7630113381
98,90,45,18,103,52,33,67,19,47,False,7629085666
19,65,93,98,52,25,96,120,14,105,True,7629026282
44,3,49,86,137,17,88,123,15,62,False,7633653270
54,43,9,23,106,49,26,129,53,79,True,7633057048
120,64,109,21,46,106,86,33,49,19,False,7631956843
73,109,10,64,120,13,19,105,44,129,True,7631709060
90,105,18,19,15,54,30,121,126,120,False,7631559369
48,109,26,106,15,18,19,9,55,22,True,7634672862
129,88,58,23,18,28,120,121,20,113,False,7634639143
43,19,57,48,65,73,52,5,29,105,True,7634608870
126,65,14,109,103,25,47,95,69,110,False,7634501769
65,57,129,20,63,23,15,19,73,5,False,7634454705
126,67,86,33,27,73,85,19,47,39,False,7634415441
97,45,10,98,123,52,53,43,73,19,True,7634390251
18,17,86,72,80,105,52,129,65,44,False,7634374420
129,54,105,109,107,15,92,19,64,48,False,7634178506
98,88,67,53,52,106,121,69,114,12,False,7633150748
14,61,104,95,53,7,135,65,123,44,True,7633129030
120,5,123,28,1,25,97,73,53,86,False,7633034626
52,109,41,96,9,89,49,15,62,123,True,7633011122
121,35,69,53,54,104,5,137,119,89,False,7632977371
120,65,99,93,19,22,105,29,94,21,True,7632955014
46,55,106,52,19,113,9,129,109,18,False,7632872406
69,71,62,46,21,114,66,53,11,96,True,7632840408
65,52,49,129,54,48,135,19,21,103,False,7632782573
13,95,92,7,52,65,79,129,54,25,False,7634294663
14,43,3,109,46,94,45,13,65,129,False,7633433833
42,121,28,13,21,22,85,71,63,26,False,7633381736
59,19,53,28,109,54,105,27,120,21,True,7633340079
21,5,62,39,25,54,53,129,112,123,True,7633310943
35,9,21,65,120,25,123,96,73,94,True,7632855854
4,105,137,22,85,109,106,9,54,129,False,7632814931
59,53,45,112,54,1,136,129,79,13,False,7632286607
79,123,46,74,129,109,30,90,26,98,False,7634429487
5,25,33,86,48,72,62,43,53,10,True,7634388430
53,96,15,5,98,66,43,21,109,114,True,7634373731
9,79,107,74,73,48,40,97,106,20,False,7634115605
18,92,53,7,137,66,86,74,104,48,True,7634072892
96,20,90,41,86,109,121,17,63,98,True,7634002079
69,20,91,97,72,9,137,34,128,82,True,7633937661
66,93,17,96,19,97,59,85,123,49,True,7633007479
53,28,25,41,7,49,129,84,105,48,True,7632992538
5,41,86,126,71,9,69,20,10,89,False,7632585813
9,123,28,81,15,53,49,74,5,59,True,7631276898
52,54,20,129,37,9,59,98,10,26,True,7631239682
93,68,14,19,100,7,20,38,65,48,True,7631193568
57,10,14,105,65,120,91,98,18,52,False,7631150035
15,109,120,98,9,74,26,94,57,71,False,7631073094
1,109,58,13,98,23,45,41,79,120,True,7630992297
35,98,19,48,79,78,6,123,41,43,False,7633939732
90,86,63,69,79,13,105,10,60,19,True,7633575733
104,52,112,65,93,97,76,121,41,86,True,7633531521
9,113,96,41,62,19,37,73,15,98,False,7633462208
18,69,14,35,98,2,43,66,95,109,False,7633416139
97,48,103,53,126,15,123,18,39,50,True,7632241217
49,40,110,15,17,8,27,55,51,22,False,7632169433
49,40,13,105,63,26,120,21,93,102,False,7631902744
86,25,58,98,48,19,65,15,63,123,False,7631675372
129,17,26,6,51,23,123,21,79,41,True,7631641646
102,7,126,9,3,5,109,120,106,41,True,7632849340
48,136,123,17,121,111,98,41,13,21,True,7629659641
114,93,129,53,72,41,49,111,39,109,True,7629621180
48,23,128,69,123,65,98,41,74,26,False,7634659450
79,6,98,123,104,129,66,21,48,13,True,7634575275
13,19,26,96,72,47,40,9,44,97,False,7634039647
73,9,129,72,25,10,5,86,97,23,True,7633972953
9,5,29,114,89,72,10,98,13,41,False,7633864776
109,17,41,65,98,22,85,44,69,23,True,7633759724
93,100,129,86,62,105,98,95,58,22,False,7633655159
59,86,3,69,18,1,98,138,52,26,False,7633570262
95,123,109,43,97,15,5,129,21,9,True,7633064960
93,120,49,26,52,9,100,96,25,6,True,7632506133
39,20,10,105,69,113,100,48,98,62,False,7632471647
13,64,49,138,41,106,48,26,96,65,False,7632343651
39,26,109,69,73,19,129,53,17,80,True,7632292446
9,87,48,39,137,89,40,65,105,78,True,7632181390
49,5,54,78,26,120,86,64,129,21,False,7632015785
99,114,5,45,18,98,17,9,3,44,True,7631940132
65,123,44,98,106,38,83,59,21,26,True,7630519407
34,4,137,75,105,106,31,23,9,41,False,7630400618
23,135,1,109,9,110,129,93,13,62,False,7630203023
5,45,48,47,86,71,43,95,19,65,True,7630145023
65,106,4,44,9,17,19,86,14,67,False,7630053617
49,21,3,41,39,109,17,20,78,48,False,7629969293
15,21,10,88,65,129,123,39,85,80,False,7629926951
109,53,126,102,135,114,121,69,40,12,True,7631627251
5,129,100,82,21,97,26,111,43,41,False,7629798775
17,113,40,19,9,49,53,57,105,25,True,7629575529
54,120,138,111,96,52,129,3,113,106,False,7633416665
136,40,93,14,137,109,22,44,96,66,False,7633376368
15,100,44,7,9,53,11,41,52,77,True,7633334953
46,53,137,49,52,113,20,44,9,104,True,7631887787
137,136,91,69,105,109,94,129,19,33,False,7631861798
62,53,23,47,46,54,26,65,88,106,False,7631825133
98,41,91,5,136,97,109,19,65,44,True,7631783183
65,105,59,93,28,129,48,17,62,79,False,7631734250
91,20,136,41,97,65,129,69,44,109,True,7631428673
5,88,54,74,20,109,137,9,93,15,True,7631404933
109,93,123,120,129,65,97,13,15,43,True,7631391873
52,14,136,91,96,15,17,71,73,105,False,7631322358
46,72,98,17,109,136,48,91,52,86,True,7631281570
82,85,123,61,21,25,15,109,72,65,True,7631253221
38,20,65,114,98,44,75,97,129,52,False,7631200732
45,54,104,32,53,18,96,19,105,52,False,7631122232
52,20,49,39,21,74,14,5,18,15,True,7631064912
33,62,85,93,50,120,9,45,54,49,True,7630966292
21,91,136,123,46,96,44,58,119,74,False,7630886966
129,27,45,47,54,46,65,88,21,43,True,7630669384
52,86,33,80,48,65,29,19,56,25,True,7630381016
93,87,19,23,45,49,54,86,109,59,True,7630327017
98,13,121,65,109,126,19,97,44,129,True,7629156371
15,123,19,20,93,69,52,41,65,26,False,7629105168
137,21,13,9,72,53,27,104,18,46,True,7634483102
9,26,23,73,98,18,60,45,83,76,False,7634440715
105,49,94,57,9,54,72,137,59,20,True,7634350323
9,79,44,137,23,49,45,74,71,14,False,7634294864
18,5,120,53,14,1,96,45,98,105,True,7634259093
9,129,44,15,88,18,43,120,20,105,False,7634188649
15,100,44,7,9,53,11,41,52,77,True,7633334953
22,7,109,121,129,13,23,53,105,10,True,7633278840
5,59,72,73,93,113,123,53,18,129,False,7633258236
74,104,85,109,44,45,65,93,14,5,True,7633230136
52,27,25,23,137,58,76,73,105,43,False,7633195958
25,96,85,9,52,50,120,103,10,62,False,7632306927
129,109,105,66,49,23,62,25,9,18,True,7632259683
46,53,137,49,52,113,20,44,9,104,True,7631887787
112,109,136,95,120,9,129,53,13,63,False,7629459592
137,79,10,129,109,9,99,113,23,123,False,7629403293
59,123,21,83,33,48,109,49,45,52,False,7629318552
93,97,105,126,109,13,58,49,86,54,True,7629254011
27,74,109,41,23,12,103,126,137,26,True,7629122775
7,106,10,33,72,21,136,129,110,15,True,7629061342
65,52,49,129,54,48,135,19,21,103,False,7632782573
73,105,13,21,109,123,51,78,52,44,False,7632704253
22,96,65,44,9,73,27,70,110,61,True,7632641755
54,19,13,129,9,46,86,18,96,109,False,7632348542
129,93,105,20,98,96,5,61,45,76,False,7632298856
54,15,45,76,86,109,106,92,52,48,False,7632221413
69,70,65,114,45,13,51,54,86,15,False,7632147477
97,49,19,32,73,109,56,112,20,25,False,7631305935
52,91,92,104,72,94,83,105,90,129,False,7631279178
129,76,19,50,109,53,13,71,54,105,False,7631223560
25,65,53,13,49,36,19,5,10,129,True,7634619499
5,78,49,10,86,25,3,129,14,41,False,7634588871
52,34,103,95,83,53,1,27,126,49,True,7634566522
126,63,105,28,26,1,5,129,106,14,True,7634489114
48,112,109,110,59,15,22,123,85,65,False,7634408954
41,86,69,56,74,20,15,18,49,9,True,7634180510
29,66,86,74,41,19,121,21,107,54,False,7634128026
90,126,48,123,2,65,129,21,106,86,True,7633264300
48,69,47,62,49,53,22,137,114,15,True,7633232003
123,15,96,69,79,43,137,1,26,109,False,7633163208
6,81,52,21,14,109,18,25,53,73,False,7633109309
28,48,74,46,53,129,109,61,105,21,False,7633074902
46,91,136,129,109,123,62,9,98,48,True,7633060589
53,19,73,129,52,21,96,120,9,65,False,7633032269
13,9,73,14,105,52,95,109,96,53,False,7631501090
106,28,5,72,9,59,109,86,96,1,False,7631464719
121,85,44,52,104,18,29,76,79,21,True,7631433917
9,13,97,105,12,95,85,39,53,23,True,7631411811
73,137,53,98,88,46,78,22,26,105,True,7631394996
100,50,86,85,95,65,1,33,9,19,True,7631375105
44,3,49,86,137,17,88,123,15,62,False,7633653270
59,86,3,69,18,1,98,138,52,26,False,7633570262
15,25,19,5,63,78,75,123,49,1,True,7633500474
25,26,41,121,120,73,106,75,109,18,True,7633429374
21,17,51,109,15,41,123,120,129,65,True,7633061519
106,53,96,123,18,73,44,65,13,86,False,7632092086
78,98,9,48,7,15,45,52,96,123,True,7632005739
99,114,5,45,18,98,17,9,3,44,True,7631940132
129,13,3,9,54,74,5,137,93,72,True,7631906178
98,123,68,54,13,18,9,105,35,88,True,7631861430
23,86,3,72,98,90,26,109,93,78,True,7631776498
65,83,19,46,55,93,74,109,123,98,False,7632876911
109,18,123,99,105,93,86,91,98,17,False,7632841202
90,99,109,18,123,15,69,38,53,10,True,7632827366
23,52,13,79,18,100,49,44,3,80,True,7632677230
32,123,80,71,105,18,13,86,49,111,False,7632625906
103,75,25,23,73,44,39,50,109,28,True,7632569154
98,53,94,3,104,19,18,120,40,65,False,7631742633
109,74,57,121,44,22,26,69,93,21,False,7631280645
74,85,105,44,43,114,19,98,3,113,False,7630163741
59,123,21,83,33,48,109,49,45,52,False,7629318552
19,121,109,44,120,18,53,59,138,96,True,7629287732
41,79,137,98,58,17,27,44,129,109,False,7630202040
39,37,98,26,46,137,45,48,103,120,False,7629272014
43,9,54,128,15,1,22,121,96,45,False,7629152550
64,21,86,54,102,129,87,72,52,91,False,7634263975
9,22,7,5,82,91,129,52,102,53,False,7634226503
93,29,52,53,91,137,65,5,23,95,True,7634191658
48,79,105,98,46,13,109,63,91,70,False,7634137145
49,18,86,98,91,52,94,5,14,121,False,7632835548
129,41,58,119,25,13,91,105,96,15,False,7632809348
85,63,138,82,100,23,98,121,53,89,True,7631275732
63,57,53,91,49,113,110,44,129,65,False,7631229689
114,25,136,19,20,91,80,17,18,123,False,7631175999
114,123,109,58,96,23,103,41,9,61,False,7631130925
15,22,136,91,93,97,109,89,20,126,True,7629498984
58,65,137,60,94,34,26,135,109,89,False,7629464335
2,109,92,19,44,126,138,91,28,21,True,7629429005
44,60,40,123,46,65,28,25,54,86,True,7629382078
10,53,103,128,96,69,25,86,35,100,True,7629190629
53,14,73,12,37,86,93,28,82,26,True,7629112935
5,78,49,10,86,25,3,129,14,41,False,7634588871
73,25,23,5,19,123,99,34,53,93,True,7634378497
9,60,19,54,14,73,104,98,21,53,False,7634353907
63,5,25,48,14,18,123,15,21,78,False,7634331273
10,129,19,61,9,1,31,126,3,21,True,7634310287
48,4,21,97,51,19,49,99,54,7,True,7634279942
14,83,57,1,105,19,15,68,13,94,True,7634236585
99,49,19,105,94,48,9,59,21,137,False,7634192221
106,84,114,62,33,94,83,49,42,123,True,7634099114
45,93,19,98,106,28,135,89,14,21,True,7633990339
98,20,95,49,53,8,90,55,69,40,False,7633865648
44,112,13,123,49,90,77,27,111,93,False,7633175113
22,19,105,113,27,60,79,18,9,25,False,7633046805
53,91,112,18,69,44,79,86,49,60,False,7633013195
120,123,15,8,5,1,40,19,49,13,False,7632968503
20,62,41,73,45,44,121,23,28,31,False,7632847194
15,86,28,9,44,57,19,64,22,78,False,7632811421
57,83,21,29,9,96,22,3,72,19,False,7632786515
40,18,96,61,71,63,123,50,120,87,True,7632696822
9,10,76,33,19,72,91,136,120,26,False,7632609223
105,38,91,35,72,66,119,90,97,46,False,7632561028
63,109,137,26,13,46,98,27,49,53,False,7632511131
79,137,120,105,41,15,65,76,9,44,False,7632449277
120,19,21,69,65,105,10,102,137,128,False,7631514775
71,112,93,128,14,49,41,9,19,106,True,7631494306
52,58,49,45,1,41,20,19,137,114,True,7631283870
40,25,120,12,96,33,73,74,79,19,True,7631208773
76,52,96,109,70,13,66,119,49,10,False,7630958836
85,70,49,102,52,54,39,53,88,137,True,7630876043
98,68,61,48,123,43,100,136,66,25,False,7629741472
109,59,96,123,63,105,27,70,137,14,True,7629634710
9,21,98,70,53,85,25,26,41,73,False,7629302977
4,66,48,89,69,120,38,70,62,79,True,7629244522
49,5,72,65,137,57,105,53,13,93,False,7634561518
13,1,53,88,28,120,9,114,109,43,True,7633468290
23,109,93,79,22,82,40,20,98,63,True,7633412670
13,26,129,109,89,65,93,53,69,49,False,7632277728
19,135,41,128,98,54,88,20,52,137,True,7630697481
91,9,92,76,15,120,109,72,26,98,True,7630568234
49,87,14,70,106,93,85,47,86,9,False,7630508788
62,1,105,17,98,23,76,71,18,53,False,7630386321
69,111,51,93,17,41,102,137,27,129,False,7629737945
53,46,44,21,79,41,26,86,129,13,True,7634448293
72,2,109,39,52,33,51,93,9,98,True,7634428478
18,17,86,72,80,105,52,129,65,44,False,7634374420
94,5,97,105,19,90,98,109,41,17,False,7634332999
10,39,43,72,15,57,96,51,21,65,False,7634303029
41,52,106,109,15,19,78,51,113,105,False,7634274441
109,22,21,53,28,46,9,96,126,51,True,7634254519
19,73,35,51,15,43,55,62,27,1,True,7634214211
79,137,18,98,5,33,66,120,62,54,True,7634173776
51,1,96,14,52,49,87,112,109,97,True,7634131379
54,21,109,65,23,138,135,51,86,137,True,7633781747
109,73,123,126,49,59,107,5,18,102,True,7633431602
72,100,48,13,69,109,14,22,105,1,True,7632931396
19,21,137,5,54,65,52,35,46,84,True,7632909416
65,72,69,89,35,41,52,112,120,19,True,7632885261
19,21,79,73,25,105,81,53,98,69,False,7632866320
49,119,52,9,48,65,91,136,55,79,False,7632833637
59,14,49,44,109,93,9,19,17,28,True,7632803610
91,21,136,129,45,61,19,97,123,93,True,7632783130
90,31,52,137,82,109,18,39,28,72,True,7632750475
109,94,98,86,74,22,102,96,40,44,False,7632686122
1,17,105,86,19,80,29,52,22,79,True,7632631378
138,129,27,45,35,44,57,5,120,72,False,7632253548
46,26,41,53,102,114,9,88,98,90,False,7633712691
137,86,33,49,15,72,114,26,113,9,True,7631010994
21,93,90,23,110,25,69,44,20,79,False,7630158344
94,74,105,65,129,63,52,69,53,17,True,7629329201
39,37,98,26,46,137,45,48,103,120,False,7629272014
43,9,54,128,15,1,22,121,96,45,False,7629152550
9,59,44,14,21,65,136,83,22,97,False,7634614097
33,119,72,19,106,52,70,78,121,105,True,7634520690
18,72,74,86,129,65,137,121,6,69,True,7634498169
123,69,66,73,67,114,137,71,65,13,True,7634467044
48,91,83,11,23,53,18,66,59,97,False,7634449380
120,5,19,10,14,47,9,106,136,12,True,7634404600
105,79,114,13,38,53,67,34,8,92,True,7634334267
33,62,87,73,23,120,14,98,89,53,True,7634036397
42,28,91,41,79,98,99,20,63,46,True,7633042650
23,20,8,97,85,72,53,129,61,79,True,7632956142
41,79,13,14,71,129,123,36,1,37,True,7632926310
45,9,69,70,20,137,87,49,67,53,True,7632806861
18,53,5,46,129,25,97,121,48,123,True,7632769971
53,10,63,17,98,105,65,18,13,137,False,7632704277
109,86,102,48,74,39,65,78,10,20,False,7631570049
126,54,109,53,2,23,5,93,123,98,False,7631540511
33,44,9,21,14,48,53,19,2,59,True,7631390269
100,44,120,112,45,137,53,48,126,79,True,7631363443
106,51,41,45,18,13,109,91,52,33,False,7631336542
98,79,14,63,105,46,114,121,27,106,True,7630970377
120,97,27,100,46,39,52,129,105,70,True,7630912912
93,32,120,105,98,111,54,9,137,123,True,7629733887
21,59,79,129,103,113,47,90,111,91,True,7629694843
129,21,80,9,83,98,85,35,6,14,False,7629663280
103,54,123,74,97,137,53,41,111,86,True,7629608584
12,110,36,63,137,97,123,20,22,73,False,7629572477
120,123,9,61,44,25,114,49,86,93,False,7633792777
46,26,41,53,102,114,9,88,98,90,False,7633712691
25,123,46,120,79,12,53,98,17,109,True,7633616815
98,53,5,48,23,65,49,82,26,29,False,7633553732
7,136,18,138,33,137,85,26,114,76,True,7633475884
49,40,53,19,93,10,86,103,106,120,True,7633118278
21,105,120,88,72,19,27,5,129,89,True,7632347005
13,26,129,109,89,65,93,53,69,49,False,7632277728
9,41,96,19,45,120,119,39,54,5,False,7632186827
72,69,106,136,65,123,91,138,98,129,False,7632120069
54,5,88,22,60,59,26,62,41,129,False,7632028112
15,2,5,14,106,13,53,9,10,120,False,7631930115
89,9,52,86,96,41,69,106,26,15,True,7631867068
19,88,112,137,18,76,105,48,9,120,False,7631837182
78,86,73,3,17,21,35,54,98,65,True,7631711659
54,90,53,129,26,120,52,44,5,123,False,7631673034
41,65,121,59,69,21,19,18,9,126,False,7631629948
15,17,95,88,72,11,105,22,65,60,False,7631602754
1,88,109,98,90,15,26,13,71,54,False,7630601329
15,109,65,137,13,41,29,9,17,123,False,7630062373
15,19,45,53,129,52,26,9,98,73,True,7630006071
14,53,15,68,93,45,26,39,41,137,False,7629971074
19,46,74,96,45,105,101,44,76,137,True,7629905010
58,129,86,25,44,18,128,79,69,13,False,7629853522
106,63,129,1,27,79,5,57,54,126,False,7634556105
55,85,112,18,22,13,84,109,21,93,False,7634522808
35,84,86,41,28,120,9,104,105,1,True,7634507204
54,97,7,109,137,15,13,63,5,53,True,7633991930
52,63,135,86,97,15,5,1,25,109,True,7633918507
98,119,60,6,88,120,53,129,73,105,True,7633640244
46,45,9,106,49,15,96,101,89,87,False,7633559909
15,25,19,5,63,78,75,123,49,1,True,7633500474
25,26,41,121,120,73,106,75,109,18,True,7633429374
54,43,9,23,106,49,26,129,53,79,True,7633057048
41,103,100,123,21,106,65,93,105,129,True,7633035260
46,51,109,13,23,57,74,86,41,20,True,7633019046
18,20,96,9,106,54,121,109,21,120,True,7632997583
44,19,50,23,102,73,136,96,76,65,True,7632450048
69,1,52,17,26,54,22,88,50,98,True,7632380688
53,26,109,21,129,106,19,52,54,15,False,7632332403
106,105,69,41,21,65,48,137,109,19,False,7632251455
95,9,120,53,129,103,123,43,18,23,False,7632167334
105,60,52,26,70,25,28,87,86,54,True,7630229766
93,34,27,129,87,17,45,63,29,18,False,7630162262
59,49,44,123,65,15,100,86,107,52,False,7633651129
105,26,120,69,46,52,79,59,35,109,False,7633404863
79,15,1,62,137,53,67,76,60,52,False,7633323776
65,44,137,90,123,23,3,48,19,98,False,7633280486
27,5,76,48,19,54,45,96,109,120,True,7633235137
98,83,120,44,19,53,94,27,23,74,True,7633193270
65,7,126,109,52,25,20,13,73,33,True,7632135832
94,58,26,13,29,52,129,70,46,45,False,7632011250
63,30,49,43,96,53,78,21,105,76,False,7631956642
33,97,107,18,53,54,69,90,5,19,True,7631879259
90,123,41,129,91,21,88,98,65,109,True,7631792984
74,26,49,55,86,103,35,70,9,43,False,7631728503
18,59,123,79,129,52,19,17,21,23,False,7631692303
137,30,57,79,56,120,45,63,19,21,True,7630981556
106,53,123,25,57,41,30,137,52,129,False,7630837897
52,9,96,65,67,72,6,98,54,97,True,7630784344
53,83,35,129,44,93,19,17,64,45,True,7630575550
47,19,86,1,105,52,65,49,113,79,False,7630412094
57,44,47,105,72,43,53,89,138,49,True,7630313294
21,93,90,23,110,25,69,44,20,79,False,7630158344
10,49,52,9,13,21,96,66,110,18,False,7630094404
106,96,9,72,44,52,26,50,65,114,False,7630035702
74,45,105,71,109,53,99,86,80,59,True,7630001746
72,100,76,60,48,4,98,10,14,75,True,7629951167
53,13,26,94,98,109,129,25,71,15,True,7629875667
5,41,69,120,53,100,86,48,45,137,True,7634332114
13,95,92,7,52,65,79,129,54,25,False,7634294663
18,5,120,53,14,1,96,45,98,105,True,7634259093
69,49,45,109,73,53,90,105,137,94,True,7634208921
98,27,72,91,59,65,114,20,15,73,True,7633226058
78,52,1,45,105,94,20,109,106,69,True,7632264375
15,110,93,19,61,98,96,72,3,41,False,7631846436
137,102,50,20,65,92,53,54,13,19,True,7631811690
57,44,47,105,72,43,53,89,138,49,True,7630313294
54,53,129,22,19,52,109,48,105,55,False,7630213209
44,65,9,112,74,63,30,19,106,45,True,7630139446
105,95,96,5,126,13,97,66,26,15,False,7633726418
98,119,60,6,88,120,53,129,73,105,True,7633640244
46,45,9,106,49,15,96,101,89,87,False,7633559909
15,25,19,5,63,78,75,123,49,1,True,7633500474
25,26,41,121,120,73,106,75,109,18,True,7633429374
9,69,33,48,17,82,129,5,26,72,False,7633383499
65,66,48,114,13,18,55,51,120,9,True,7632153716
41,71,53,15,52,106,48,98,121,65,True,7632075650
74,71,46,114,72,23,5,18,2,65,False,7631948132
88,106,5,129,25,9,123,102,120,18,True,7631877433
86,35,23,79,12,13,44,123,53,96,False,7631818510
41,65,104,56,15,105,137,71,87,48,False,7630578067
98,105,87,18,19,10,26,60,83,120,False,7630185048
9,46,59,15,19,106,3,44,97,109,True,7630118889
5,57,90,95,17,44,25,60,100,109,False,7634280115
63,45,65,96,59,91,79,23,97,136,False,7634241936
15,112,5,19,138,91,48,98,86,52,True,7633645878
19,22,39,98,114,46,83,129,65,106,False,7632708335
19,110,54,15,97,109,10,7,27,49,False,7632565869
13,19,123,114,9,41,5,112,96,14,False,7632043589
21,5,19,61,38,103,123,114,97,52,False,7631353853
19,109,2,48,61,65,38,93,9,74,False,7631305300
59,20,105,23,1,18,126,65,15,52,True,7634198341
54,53,19,9,120,10,14,39,109,15,False,7634125113
15,105,5,13,28,72,30,50,137,109,True,7633362809
54,26,9,74,104,42,50,40,15,65,True,7632756241
48,109,9,129,74,98,46,86,65,16,True,7632711873
1,17,105,86,19,80,29,52,22,79,True,7632631378
103,75,25,23,73,44,39,50,109,28,True,7632569154
48,86,3,50,19,65,25,1,62,5,False,7632513805
28,33,25,62,65,93,123,46,110,129,True,7632445303
94,19,65,123,25,48,20,60,120,45,False,7631230793
49,39,9,69,44,94,20,126,19,123,True,7631160117
44,123,65,23,96,21,25,73,18,5,True,7631082649
44,27,123,129,137,86,96,48,120,109,True,7631023578
15,5,123,109,98,76,137,52,3,21,False,7630384869
1,19,121,47,52,104,53,3,98,114,True,7629285354
93,74,111,137,105,39,51,21,44,45,True,7629231662
27,74,109,41,23,12,103,126,137,26,True,7629122775
82,97,53,105,120,73,123,106,109,104,True,7633631333
78,126,72,27,41,112,87,84,17,21,True,7633543173
76,62,96,123,10,120,79,98,65,109,False,7633465007
18,69,14,35,98,2,43,66,95,109,False,7633416139
120,62,20,98,95,48,103,78,14,13,False,7633139490
114,100,137,58,120,52,98,44,53,129,True,7633043126
46,51,109,13,23,57,74,86,41,20,True,7633019046
44,19,50,23,102,73,136,96,76,65,True,7632450048
69,1,52,17,26,54,22,88,50,98,True,7632380688
65,105,96,70,25,15,66,19,41,135,True,7632191592
93,109,23,52,123,89,37,22,97,19,False,7632111510
18,111,90,65,96,25,136,120,27,129,False,7632060582
57,87,90,109,41,13,40,98,72,70,True,7631993643
23,62,8,21,5,74,54,96,101,105,True,7631931565
89,9,52,86,96,41,69,106,26,15,True,7631867068
73,105,110,129,25,52,26,137,50,95,True,7631634502
23,5,129,105,82,18,86,53,80,60,True,7631561275
98,123,86,129,63,21,87,23,97,41,False,7631529204
21,17,51,109,15,41,123,120,129,65,True,7633061519
114,100,137,58,120,52,98,44,53,129,True,7633043126
39,48,109,96,86,52,13,69,18,68,False,7633008046
52,10,109,57,106,35,3,15,129,65,True,7631768334
13,129,109,21,12,10,110,114,120,23,True,7629714679
114,65,110,61,18,49,97,53,41,98,False,7634523210
19,53,43,7,44,18,73,65,39,61,True,7634493488
44,129,5,19,22,13,31,73,53,70,True,7634442508
90,105,65,129,14,25,15,83,136,5,True,7634411668
93,31,19,15,74,23,95,3,99,123,False,7634384885
48,21,45,39,49,10,59,55,65,14,False,7634362465
137,65,9,69,44,45,18,96,13,112,True,7634324089
69,25,105,67,123,137,3,19,63,33,False,7634272957
28,5,63,86,13,65,29,71,34,54,True,7634231524
5,109,93,50,13,19,21,22,20,129,False,7634171504
19,64,50,114,49,65,63,25,45,21,True,7634108072
137,26,45,96,93,129,112,102,109,52,True,7634052494
98,38,65,73,20,39,105,45,60,93,False,7633962446
52,19,4,40,49,46,45,105,135,20,False,7633907356
9,5,69,7,39,120,53,100,41,123,False,7633067557
42,28,91,41,79,98,99,20,63,46,True,7633042650
137,48,123,71,57,105,80,98,109,10,False,7632979743
13,79,69,109,8,15,100,43,97,20,False,7632910827
129,26,13,123,25,49,5,14,6,47,False,7632805080
25,9,52,19,48,128,53,5,54,129,True,7632767169
120,49,89,14,3,98,129,85,53,70,False,7632719508
15,10,27,105,98,96,101,14,41,86,False,7631397237
