r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
33,102,20,74,41,48,40,17,135,26,True,7623174663
60,113,53,65,41,9,5,19,52,1,False,7623151895
36,53,129,56,113,137,51,9,97,12,False,7623046867
15,105,18,45,106,48,123,19,90,47,True,7622357053
123,20,97,52,18,13,114,46,110,78,True,7622027461
33,98,35,9,94,129,19,18,112,1,False,7621828531
59,96,123,93,68,106,55,112,94,100,True,7621764408
16,75,71,43,48,65,39,53,32,10,False,7621497050
49,5,100,75,93,3,53,17,69,94,True,7620393976
1,123,85,90,98,129,14,109,94,128,True,7620323250
98,96,86,20,72,52,27,29,49,120,False,7620121798
96,86,1,52,13,109,82,19,9,129,True,7619463586
69,105,53,90,44,89,13,123,14,9,True,7618860109
138,98,31,23,48,26,54,62,19,97,False,7618307779
120,5,98,65,54,44,13,129,110,19,True,7622478240
5,76,119,25,96,49,73,48,112,129,True,7622398997
19,18,123,96,106,129,52,119,112,73,False,7624718616
10,136,47,14,74,114,49,13,89,105,True,7624666517
29,93,109,27,39,44,71,48,25,83,True,7623688566
97,137,3,1,105,18,57,59,53,27,True,7623603619
96,126,121,18,5,23,113,85,79,13,False,7623498746
49,18,109,9,22,43,53,62,73,25,True,7623448712
74,96,65,58,48,45,9,92,43,73,False,7623405529
40,19,17,18,53,58,52,4,96,49,False,7623319589
126,110,112,93,49,53,73,136,25,74,True,7623292806
72,29,91,35,53,18,28,65,109,17,False,7623258003
15,53,126,105,29,5,43,70,109,20,False,7623215709
93,112,15,82,71,18,30,85,34,57,True,7623158445
104,65,86,21,23,33,62,20,89,25,True,7623130285
121,78,86,41,120,69,20,129,25,44,False,7623095535
12,69,45,79,49,1,110,57,40,123,True,7622580364
42,97,100,66,69,106,20,45,41,137,True,7622561518
10,100,78,123,114,25,61,71,18,65,False,7622516796
65,86,22,73,1,55,85,41,90,19,False,7621957536
45,19,90,15,12,69,28,121,109,93,True,7621893768
41,92,59,109,136,105,18,137,98,80,False,7621843003
23,114,20,60,110,52,91,123,21,104,False,7621759544
98,111,50,69,1,70,15,5,26,13,True,7621711759
73,23,21,74,3,112,20,65,89,13,False,7621651312
73,62,19,15,64,59,93,129,30,65,False,7621613110
29,68,5,13,93,126,20,49,48,65,True,7620768733
53,21,17,82,90,44,69,86,85,59,True,7620674910
4,26,43,83,57,65,19,40,13,93,True,7620620143
13,71,109,19,1,111,105,129,41,76,True,7620551813
13,57,121,109,95,41,86,21,87,74,False,7620474298
48,83,14,33,114,27,129,3,95,35,False,7620354303
65,46,57,72,18,54,9,97,22,53,True,7620306914
53,61,123,21,41,98,54,63,37,11,True,7620283768
15,19,120,9,73,14,109,34,37,88,False,7620241235
21,85,53,77,110,10,136,88,74,98,True,7620183296
18,14,58,136,27,82,74,23,19,89,False,7620146160
43,9,7,10,120,48,129,98,113,32,False,7620113700
107,98,45,90,94,1,62,27,78,13,True,7619577600
106,123,97,9,93,45,71,49,22,73,False,7619528522
67,13,19,45,49,113,128,20,38,17,True,7619449641
120,14,49,95,26,98,86,105,10,13,True,7619347884
10,53,13,102,129,23,112,123,1,34,True,7619260657
105,49,135,93,86,65,98,59,112,73,False,7619174884
13,121,136,33,94,110,105,69,73,120,True,7619093325
1,106,69,5,105,51,90,98,45,48,True,7619026672
120,129,106,58,119,85,21,12,61,19,True,7618788022
65,129,86,52,93,39,44,49,53,5,True,7618713884
97,26,9,61,13,14,107,45,90,93,True,7618562178
52,123,28,33,41,94,20,109,9,13,False,7618491316
10,112,109,120,21,53,14,13,73,136,True,7618434720
76,20,31,57,49,113,109,129,36,69,True,7618382593
80,69,111,65,10,1,37,71,126,92,False,7618325478
19,104,27,40,5,94,65,71,22,49,True,7621253084
20,86,126,57,89,91,93,136,72,5,False,7621220652
65,22,49,83,5,59,113,86,27,104,True,7621192201
70,123,5,97,52,6,30,111,15,14,True,7621119628
97,45,9,93,17,52,123,48,40,69,True,7622109909
112,128,19,79,136,93,110,82,129,65,True,7621024070
41,13,69,20,53,65,94,98,71,74,True,7620615911
9,96,94,13,121,93,21,3,129,65,True,7623735755
123,30,49,60,114,53,86,89,17,98,True,7623651761
3,40,96,22,1,41,129,53,101,25,True,7622439770
65,48,76,91,129,106,5,23,11,100,False,7622394768
79,1,109,25,69,32,120,26,54,57,True,7622349722
28,19,105,41,11,129,54,111,14,47,True,7622013845
59,26,79,129,93,120,45,128,51,15,False,7620545978
109,98,114,95,21,90,72,110,23,53,False,7620178372
53,10,129,26,126,120,48,28,119,65,True,7620149720
22,102,84,82,9,40,53,11,93,29,True,7618630440
44,98,9,126,105,109,21,48,19,107,True,7624236482
21,19,46,123,96,18,100,3,25,55,True,7624158123
25,123,72,23,95,73,52,13,19,66,True,7623297236
44,23,9,19,65,18,53,71,52,17,True,7622713889
44,110,123,35,137,21,10,28,9,106,False,7622652429
106,10,20,100,21,113,119,86,129,126,True,7621807307
72,23,105,95,29,18,74,65,53,120,True,7621228721
65,53,41,96,21,44,137,52,129,86,False,7621100877
97,9,49,85,44,57,109,96,20,19,False,7619704381
18,9,23,65,126,73,20,53,2,113,False,7618979687
63,53,20,86,73,126,97,112,95,9,False,7618861781
52,85,48,65,14,44,45,109,55,126,True,7618792152
49,19,58,10,129,1,53,100,106,21,True,7623131387
57,14,40,109,41,33,91,13,102,136,False,7623106743
76,40,53,97,49,19,103,9,93,10,True,7623089071
88,53,51,22,41,119,137,70,121,21,True,7623039184
98,45,20,54,97,109,137,112,32,95,True,7623007867
79,78,91,76,18,20,52,96,95,13,False,7621633567
15,53,16,40,41,9,137,98,109,25,False,7621601695
22,73,92,26,41,93,20,123,97,34,False,7621565829
57,64,86,129,21,53,98,114,43,41,True,7621511757
109,23,53,129,86,106,111,28,10,56,False,7624427225
120,23,123,63,5,44,58,37,13,135,True,7624401453
85,120,9,8,49,109,129,20,106,136,True,7624381682
71,129,18,100,65,59,88,49,58,79,False,7624345394
98,79,102,121,137,138,20,120,136,108,True,7624333360
105,51,92,93,95,98,123,64,46,21,False,7624320578
13,129,3,53,48,109,26,57,86,20,False,7624041084
65,86,25,54,98,9,13,19,23,21,False,7624010436
21,9,135,13,19,126,86,33,98,109,True,7623943814
129,65,137,105,15,1,45,13,100,47,True,7623886199
121,105,49,98,69,86,79,66,129,73,False,7623823862
25,62,21,85,88,98,18,49,20,45,False,7623743466
137,26,2,85,25,44,21,136,52,96,True,7623685382
104,9,109,59,89,93,123,40,129,120,False,7623597263
112,107,27,94,21,44,20,105,69,126,True,7622498672
1,83,96,97,65,39,121,95,100,129,False,7622453482
73,105,53,67,19,48,52,83,57,76,True,7622395344
19,31,10,86,73,35,57,109,13,5,True,7622346319
44,45,121,106,98,69,67,53,13,105,False,7622284818
72,65,86,69,52,21,19,45,98,44,False,7622194231
59,26,90,97,53,65,86,18,23,13,False,7622128844
23,62,72,44,137,35,86,100,43,21,True,7622040784
95,62,72,109,129,23,9,65,110,15,True,7622009047
18,3,56,72,98,93,110,14,17,123,True,7621968510
123,74,29,138,73,70,9,19,113,65,True,7621919682
38,109,41,9,80,129,65,10,105,113,True,7621870702
63,9,109,21,74,96,52,10,65,44,False,7621829009
137,20,21,95,43,66,57,109,53,13,True,7621799431
48,21,20,15,14,53,120,95,51,74,False,7621773976
128,65,13,42,10,1,22,21,53,129,True,7621741745
21,105,90,18,19,103,41,9,45,52,True,7621700409
73,23,21,74,3,112,20,65,89,13,False,7621651312
50,100,48,96,52,73,91,53,98,15,True,7621612237
50,53,14,26,44,109,91,33,72,104,False,7621596791
52,20,48,91,19,44,9,26,25,98,True,7621578550
39,45,57,53,106,59,20,58,113,96,True,7621543265
52,69,79,109,59,9,49,45,48,13,False,7621213057
57,17,26,65,72,129,123,53,106,93,False,7621168124
74,20,98,21,73,113,19,9,36,48,False,7621135296
73,1,105,59,22,16,53,72,69,8,True,7620883767
97,80,65,45,73,21,53,114,9,129,True,7620824337
19,10,105,33,114,72,121,23,137,73,False,7620711706
105,36,93,39,40,59,5,53,129,63,False,7620617237
110,21,113,121,102,18,57,96,52,40,False,7620515781
66,19,15,48,47,114,96,9,73,68,True,7620423341
62,33,44,56,45,4,112,19,53,88,False,7620371459
112,13,19,15,5,49,98,105,56,136,True,7620331521
29,17,5,123,21,45,66,65,41,86,True,7620286503
9,88,74,45,41,120,46,58,49,65,True,7620246311
67,98,20,22,88,106,74,21,53,44,True,7620209699
78,85,61,65,44,13,64,123,63,98,True,7620173080
78,121,48,113,20,59,45,96,100,21,True,7620137055
105,49,135,93,86,65,98,59,112,73,False,7619174884
13,121,136,33,94,110,105,69,73,120,True,7619093325
44,20,120,53,65,13,41,49,105,71,True,7618764110
14,21,105,5,28,44,79,120,55,59,False,7618694416
42,68,53,25,129,69,62,48,52,14,True,7618646265
44,20,136,109,114,29,105,19,1,21,False,7618579490
41,43,88,36,97,53,65,126,113,98,True,7618515011
89,105,53,57,74,21,84,126,109,50,False,7618449187
25,112,105,29,49,59,26,126,86,57,True,7618406271
94,65,123,15,107,52,31,44,105,98,False,7624726641
10,136,47,14,74,114,49,13,89,105,True,7624666517
123,99,94,56,51,120,23,85,44,110,False,7624618302
65,53,129,61,44,89,45,29,26,57,False,7624122459
103,21,78,109,76,17,28,40,138,93,True,7624084639
129,111,69,19,65,61,89,71,52,114,False,7623999030
3,135,22,114,85,62,12,52,92,66,True,7623908307
13,86,52,44,29,98,1,65,128,23,False,7623662253
3,105,41,23,39,137,33,97,90,114,False,7623601348
109,52,123,129,1,45,121,41,137,113,True,7623513910
110,15,53,41,14,13,19,20,21,25,False,7623427790
23,62,57,25,45,109,26,35,73,41,True,7623254393
109,19,23,65,1,44,63,112,53,21,True,7623207466
52,85,126,105,54,113,136,48,123,91,False,7623175385
57,53,20,46,32,44,26,3,61,120,False,7622513738
128,29,53,65,1,19,137,21,15,100,False,7622415074
74,26,48,9,57,59,72,91,105,96,False,7622341613
18,98,112,52,65,25,71,10,129,105,True,7622278878
65,109,55,17,102,23,76,85,27,113,False,7622122364
54,26,90,68,129,41,9,107,123,52,True,7621883051
63,9,109,21,74,96,52,10,65,44,False,7621829009
137,20,21,95,43,66,57,109,53,13,True,7621799431
46,9,128,109,88,23,20,51,97,1,True,7621125895
15,114,53,123,41,52,129,1,65,90,False,7621097780
49,9,2,14,69,123,109,86,48,65,False,7621066208
94,105,52,100,98,83,92,138,1,49,True,7620483813
48,29,75,136,74,39,42,9,15,26,True,7620441866
33,64,52,109,89,19,113,18,21,27,False,7620386735
89,26,101,106,104,123,136,71,105,10,False,7619365216
98,113,68,19,94,21,54,27,86,59,True,7619257202
76,5,49,65,10,120,22,18,96,9,False,7619179605
109,53,82,96,72,13,31,86,12,69,False,7618797155
123,93,85,28,109,46,21,126,13,80,True,7618740953
129,9,95,19,39,123,29,109,105,46,True,7618650940
52,20,96,53,46,19,49,121,73,47,False,7618550086
15,105,57,65,23,90,9,19,97,48,True,7623597527
46,128,53,72,114,44,33,105,97,90,False,7623322772
36,53,129,56,113,137,51,9,97,12,False,7623046867
54,120,86,9,28,137,98,72,80,20,False,7621553150
98,91,9,49,93,10,26,100,69,120,False,7620085765
52,105,95,60,21,48,57,19,123,45,True,7618387900
95,21,52,68,129,41,53,136,74,91,False,7624471939
73,123,69,137,98,129,105,23,94,21,False,7624454450
89,29,53,109,76,93,3,120,137,9,False,7624394320
109,5,76,77,29,99,105,62,104,48,False,7624337404
74,49,123,53,10,46,71,45,83,65,True,7624311826
53,21,97,136,95,10,86,96,105,120,True,7624235243
106,23,105,138,1,19,13,43,5,94,False,7624193860
1,45,62,137,21,53,93,69,60,106,True,7623092925
129,79,91,105,14,98,19,9,15,44,True,7623061196
65,1,126,7,66,46,20,53,22,102,False,7623020634
85,97,46,65,98,72,9,59,55,20,False,7622697514
15,29,5,121,126,114,57,123,74,136,False,7622607836
21,109,97,14,90,49,65,52,95,120,False,7622542340
93,45,64,126,26,20,25,32,14,9,True,7621664935
1,39,62,104,53,114,37,101,137,109,False,7621641475
82,123,22,111,97,95,105,28,65,39,True,7621605405
94,20,49,22,21,79,69,86,120,82,False,7621580960
9,21,18,137,19,23,41,96,109,65,True,7621554139
63,88,47,73,5,46,57,100,58,48,True,7621527112
13,9,65,129,12,46,19,62,86,53,False,7621502478
48,57,119,99,52,13,105,26,137,21,False,7621463452
32,61,51,89,105,73,15,53,52,9,True,7621450131
1,123,65,96,120,49,13,48,45,9,False,7621427721
13,51,40,63,112,1,138,17,65,102,True,7621402668
1,88,21,31,120,46,69,92,137,9,True,7621220709
109,5,76,77,29,99,105,62,104,48,False,7624337404
92,106,45,79,41,19,100,5,23,10,False,7623848500
109,78,3,69,52,65,19,49,54,33,False,7622754739
23,44,105,43,65,96,46,114,33,54,False,7622705967
52,123,89,49,19,109,129,40,86,13,True,7622662143
73,45,49,109,23,65,1,13,21,20,False,7622599046
129,3,23,86,1,45,33,114,53,113,False,7622550282
18,137,121,20,120,53,35,97,25,136,False,7622480376
19,39,54,21,121,65,129,105,90,18,True,7621301538
21,105,106,53,104,13,97,65,109,41,False,7621243428
72,16,109,66,129,53,33,123,69,106,True,7621219922
120,45,65,73,93,5,63,79,17,78,False,7619621850
78,90,57,48,65,9,109,19,76,98,True,7619575593
106,96,9,18,58,5,54,97,13,121,False,7618807808
105,49,14,44,13,9,98,54,137,5,True,7623826682
25,62,21,85,88,98,18,49,20,45,False,7623743466
137,26,2,85,25,44,21,136,52,96,True,7623685382
48,85,112,59,71,106,29,26,109,20,True,7622953229
106,109,78,20,73,114,21,19,123,57,False,7622930849
98,9,27,93,65,63,100,78,53,22,False,7622902404
109,106,129,72,95,120,102,45,57,52,False,7622884056
109,22,78,12,136,66,88,71,89,137,False,7622816954
109,7,38,6,98,46,14,85,53,113,False,7622784918
109,5,2,106,73,97,20,105,41,114,False,7622756557
52,18,97,53,112,98,1,19,57,5,False,7621473813
18,76,123,9,49,59,64,96,26,1,False,7623710256
91,15,72,17,109,106,96,53,79,21,False,7623634108
13,129,110,19,1,126,65,3,99,21,False,7623575986
98,26,59,33,1,72,5,86,21,13,False,7623507696
17,58,73,86,78,45,123,18,137,35,True,7623290372
39,111,94,26,129,120,72,96,65,66,False,7622269294
69,62,112,22,94,98,13,18,123,86,True,7622050252
17,40,28,45,70,13,20,123,18,78,True,7621994258
65,54,123,14,47,15,129,95,29,26,True,7621948109
13,87,96,48,110,59,72,45,98,86,False,7621596606
33,40,89,109,19,41,9,137,90,123,True,7621573257
137,53,39,41,123,15,94,62,26,90,True,7621541107
39,96,41,65,27,18,105,53,14,106,True,7619799764
109,123,53,78,22,86,91,15,28,52,True,7619767375
43,70,123,78,97,52,85,13,96,63,False,7619454672
44,5,65,40,78,19,18,15,52,45,False,7619389588
112,69,41,58,22,89,39,45,53,73,False,7618675978
18,105,39,23,109,53,112,43,98,21,False,7624705237
52,65,40,96,46,72,36,98,26,41,True,7623942487
49,98,9,53,95,48,109,26,13,15,False,7623864136
14,106,65,21,41,76,47,26,19,93,True,7622388477
59,9,63,123,69,15,19,79,48,13,False,7622315316
1,21,74,29,85,9,123,73,10,23,True,7621568392
21,86,106,85,10,114,98,65,9,94,False,7620918437
96,87,89,22,123,73,5,25,98,9,False,7620704468
120,123,21,98,72,25,33,26,93,65,True,7620472141
65,66,73,49,36,9,123,74,41,26,True,7620284480
33,44,22,123,19,9,73,76,5,78,False,7620017390
95,60,59,53,45,76,14,129,37,93,True,7619329700
89,49,21,65,52,5,78,106,88,73,False,7618915202
120,129,26,114,52,18,40,20,35,29,False,7624571851
54,136,97,123,69,109,13,23,66,73,True,7622759768
93,45,100,60,137,97,86,120,44,20,True,7622700459
110,52,10,32,66,60,85,123,7,48,False,7622610348
65,100,9,35,89,98,53,105,106,93,False,7621368325
2,10,137,53,110,13,83,109,95,49,False,7621337222
41,123,9,98,97,48,19,17,62,2,False,7621295247
21,9,126,7,48,18,123,53,96,22,True,7621239395
6,106,14,112,65,10,66,19,17,33,False,7621195016
20,120,57,109,95,52,49,19,18,66,False,7621142357
15,114,53,123,41,52,129,1,65,90,False,7621097780
103,79,1,88,46,29,105,45,17,18,True,7620936854
54,137,98,33,105,58,32,43,13,89,False,7620886613
72,69,53,97,39,89,21,19,34,33,False,7619830679
98,106,86,15,100,65,63,90,103,97,True,7624322045
51,40,45,44,17,19,18,5,90,49,False,7624285868
98,65,27,93,17,53,9,21,97,120,False,7624249816
9,97,65,76,44,63,135,109,105,98,True,7624188836
98,105,21,13,97,45,114,95,129,86,True,7624126796
19,55,58,1,39,35,72,96,86,45,False,7624071165
79,4,96,9,39,112,74,13,46,123,True,7624037312
65,25,23,52,41,72,137,62,53,92,False,7623549975
88,3,69,1,9,46,96,110,41,26,True,7623339740
129,137,72,105,44,45,13,51,1,55,False,7623294063
78,89,109,120,19,65,123,41,52,98,False,7621811786
12,19,65,74,98,5,69,53,126,41,False,7621771956
86,48,35,96,83,109,13,98,70,58,False,7620361076
12,49,66,105,88,109,21,48,86,120,True,7620316561
74,91,19,21,15,49,96,5,10,109,False,7618758834
9,95,120,91,21,55,109,105,70,13,False,7618710995
25,110,69,105,22,39,21,80,20,109,True,7618437304
52,69,5,82,21,113,19,98,41,109,True,7618391753
2,48,56,13,21,63,96,45,114,25,False,7624408492
63,13,19,21,123,39,41,14,62,105,False,7623627766
55,45,44,35,19,137,33,13,18,123,True,7622788876
9,61,109,19,105,28,59,123,112,15,False,7622764859
1,74,63,3,91,97,52,80,79,73,False,7622631298
66,105,80,69,48,3,1,121,13,96,False,7622582784
73,49,9,79,60,104,86,7,138,89,True,7622262222
46,14,18,105,65,54,53,9,96,59,False,7621351229
59,105,21,86,97,106,72,66,93,82,True,7619855486
85,23,13,72,46,55,109,65,120,10,True,7619826679
23,85,120,114,48,57,25,65,105,44,True,7619796118
49,9,110,57,15,137,72,93,120,26,False,7619754001
9,105,114,90,49,19,41,66,28,86,False,7619642757
90,69,5,18,120,13,9,100,21,1,False,7619476326
61,105,25,53,18,9,74,100,28,73,False,7622989278
73,123,52,46,28,39,88,104,9,129,True,7622938761
44,59,72,97,128,14,9,123,17,54,False,7622920972
105,46,12,19,69,28,20,26,74,54,True,7622900584
19,21,53,73,90,62,112,2,105,41,False,7622730782
41,58,49,65,59,136,19,90,9,94,False,7622689791
98,86,105,106,93,49,123,66,18,59,False,7622643196
66,105,80,69,48,3,1,121,13,96,False,7622582784
21,85,48,19,43,59,20,101,114,96,True,7622538271
13,96,123,21,33,93,79,65,69,22,True,7622416432
129,62,66,21,80,25,53,114,112,93,True,7622349693
109,47,53,100,44,15,101,3,98,69,True,7621480962
25,7,39,65,5,78,121,22,42,109,True,7621451257
109,121,45,94,92,89,138,86,56,69,False,7621276087
106,27,96,18,65,128,26,41,20,69,False,7621149576
52,7,5,18,19,137,43,138,105,54,False,7624332914
94,9,19,120,112,53,57,70,34,69,True,7624298534
41,47,71,9,39,109,5,15,105,97,True,7624269619
8,136,9,64,69,94,40,78,114,58,True,7621255270
15,109,128,61,136,95,85,137,45,78,False,7621202899
109,57,112,66,19,35,105,40,48,71,True,7621151982
129,18,9,106,110,33,72,54,32,19,False,7619814417
13,12,20,105,137,22,66,86,60,109,True,7619778057
8,9,53,129,120,57,26,54,20,19,True,7624560502
9,120,48,101,106,44,13,66,4,45,True,7624536402
57,71,98,48,9,73,119,93,17,19,False,7624480741
103,11,26,32,96,128,48,53,123,93,True,7624434861
1,105,52,109,33,78,19,114,13,20,False,7624296345
44,82,3,88,55,52,109,106,18,84,False,7624268024
19,33,119,1,137,105,54,13,21,88,False,7624230012
74,44,57,19,53,129,73,95,26,3,True,7624189643
48,19,120,15,85,88,41,22,123,72,False,7623039979
14,63,20,46,72,98,66,13,22,41,True,7623007339
13,101,26,15,48,69,98,83,73,25,False,7622973690
69,123,94,3,59,98,63,83,105,78,False,7622893950
59,89,96,64,128,20,49,62,38,48,True,7622815874
15,120,18,40,48,2,27,121,13,44,False,7622786376
67,45,106,86,57,65,7,129,88,94,True,7620127869
62,9,120,41,49,53,57,94,7,19,True,7620095977
95,96,66,62,19,70,86,90,98,20,False,7620067090
70,64,39,123,65,1,69,53,86,105,True,7620002685
13,26,109,21,65,98,86,44,22,105,True,7619981768
15,73,96,33,114,129,21,126,72,53,True,7619958074
19,52,48,110,126,88,129,21,26,18,False,7619930061
21,53,52,27,48,89,2,103,105,13,False,7619900846
106,121,65,96,95,109,10,83,52,129,False,7623769282
18,76,123,9,49,59,64,96,26,1,False,7623710256
69,111,1,65,110,19,48,45,73,121,True,7623572883
98,26,59,33,1,72,5,86,21,13,False,7623507696
23,5,101,2,70,9,100,25,21,44,False,7623411552
105,43,110,10,23,98,73,21,5,113,False,7623312118
18,26,112,78,120,25,45,123,23,67,True,7620885447
74,9,26,23,21,49,123,137,10,20,False,7620797078
59,20,79,97,41,17,9,60,105,44,True,7620738106
18,65,105,78,17,120,68,103,80,21,True,7620667333
90,3,137,70,82,52,98,72,123,53,True,7620604233
82,3,21,43,19,25,5,61,109,14,True,7620535034
53,62,109,103,106,9,23,83,59,10,True,7620455254
98,91,9,49,93,10,26,100,69,120,False,7620085765
34,21,3,98,45,94,105,14,15,49,True,7624367978
66,10,87,7,96,52,14,70,112,137,False,7624346394
9,65,11,96,49,7,85,14,15,3,False,7624315519
96,112,13,119,56,111,17,82,105,21,True,7624275384
3,137,25,93,71,63,29,123,64,40,True,7624244972
44,83,34,87,123,10,5,19,15,49,True,7622795805
109,78,3,69,52,65,19,49,54,33,False,7622754739
52,9,49,109,41,58,76,23,65,114,False,7622711930
5,45,93,55,90,48,13,105,109,129,True,7622676925
65,98,123,74,103,78,56,73,49,9,False,7622633274
66,105,80,69,48,3,1,121,13,96,False,7622582784
73,31,21,86,45,9,44,39,19,49,True,7622509804
7,49,86,3,63,92,41,100,43,20,True,7621377941
65,7,78,70,53,3,61,41,97,55,False,7620601277
72,66,76,96,123,35,109,73,20,23,True,7620507543
3,86,98,4,123,43,93,49,109,9,False,7619905551
98,51,19,12,35,9,52,70,43,14,False,7619858910
109,78,85,9,126,33,20,89,7,65,True,7619773510
21,49,30,48,79,44,86,73,87,17,True,7619169795
12,120,102,9,5,33,95,135,13,109,True,7619038606
82,92,5,88,52,63,22,20,60,123,False,7618876228
109,52,123,129,1,45,121,41,137,113,True,7623513910
98,94,53,9,13,136,90,72,41,123,True,7623434893
61,45,21,9,19,113,3,62,97,136,False,7623365021
136,45,41,109,126,89,21,13,52,96,True,7622761431
41,58,49,65,59,136,19,90,9,94,False,7622689791
110,52,10,32,66,60,85,123,7,48,False,7622610348
57,53,20,46,32,44,26,3,61,120,False,7622513738
29,68,5,13,93,126,20,49,48,65,True,7620768733
109,51,52,53,33,97,59,119,48,136,True,7620663615
60,48,100,25,109,33,19,52,41,53,True,7619619917
52,44,20,78,86,109,53,23,18,39,False,7618718123
138,95,9,78,22,5,50,48,123,49,True,7618643773
93,26,76,62,86,19,44,129,105,21,True,7618699854
100,46,120,29,79,105,62,96,114,89,True,7624189101
53,20,19,71,54,91,100,114,31,70,True,7623849854
109,52,19,12,65,93,120,53,129,123,False,7622891903
129,138,26,65,17,109,119,72,13,81,False,7622877367
109,10,97,123,76,95,136,49,22,53,False,7622851032
59,27,44,102,62,109,48,65,49,22,True,7622833922
109,18,71,128,17,41,123,25,104,136,True,7622803953
59,114,98,100,52,53,129,13,46,71,False,7622778893
41,129,65,59,56,123,20,93,19,57,False,7622741701
136,73,3,34,138,74,23,65,100,44,False,7622707997
21,129,25,85,136,114,20,113,109,100,True,7622655328
105,19,31,93,59,65,23,13,53,48,True,7622609681
21,88,129,1,65,46,10,20,69,26,True,7622546787
17,91,41,43,19,46,69,49,85,65,False,7622509087
100,14,53,113,129,41,85,121,61,2,False,7622442003
4,69,5,55,106,65,62,59,105,63,False,7621265535
100,33,19,86,113,18,53,15,88,46,True,7621218471
2,10,20,19,71,51,41,98,107,91,False,7621072526
39,121,65,41,98,21,7,15,89,5,True,7621022691
129,123,82,103,89,100,70,53,7,65,True,7620932350
56,121,62,129,95,18,86,9,23,4,False,7624485630
21,20,137,89,53,49,65,60,109,10,True,7624371717
35,48,3,97,109,98,65,13,100,10,True,7624355623
104,91,14,53,93,95,65,9,49,129,False,7624330747
94,92,128,66,137,13,69,32,90,123,False,7624285886
100,46,120,29,79,105,62,96,114,89,True,7624189101
13,104,19,114,20,97,17,86,121,10,False,7622586911
28,92,1,21,105,123,137,53,22,10,False,7622563108
17,91,41,43,19,46,69,49,85,65,False,7622509087
137,100,45,71,109,73,27,53,69,95,False,7621540658
93,66,29,19,74,72,96,26,128,5,True,7621508658
129,109,15,20,10,25,85,49,18,48,True,7621371988
35,19,95,71,112,126,70,52,88,97,True,7621352041
49,48,20,79,13,23,53,70,62,77,True,7621293457
123,102,128,97,49,114,107,3,17,85,False,7621257705
98,109,19,20,89,121,80,123,93,107,False,7621216325
13,9,52,21,23,19,1,59,97,65,True,7621175576
46,9,128,109,88,23,20,51,97,1,True,7621125895
73,26,114,43,62,53,21,49,65,46,False,7619987462
9,112,49,93,62,41,10,109,82,13,True,7619976691
32,121,109,137,93,44,45,20,53,39,False,7619946271
39,53,86,20,94,129,33,93,13,65,False,7619920734
86,22,110,54,129,56,69,53,45,49,False,7619526945
76,97,22,19,46,20,17,33,98,89,False,7618581411
59,96,105,3,10,19,5,17,112,109,False,7618534824
43,59,9,123,114,128,91,136,49,1,True,7618477900
86,98,104,48,136,49,73,123,17,6,False,7618301303
96,123,79,1,59,3,26,13,129,8,False,7624733312
83,65,15,78,76,74,123,64,41,129,True,7624706928
123,86,41,82,135,137,40,26,73,74,False,7624512074
120,21,52,71,44,98,62,10,5,129,False,7623479067
41,13,123,96,20,15,51,5,17,72,False,7623395695
78,20,121,41,49,120,15,45,72,19,False,7623059458
23,121,17,47,95,74,48,65,110,80,True,7623028484
18,86,135,20,82,53,74,119,98,41,False,7621564495
15,112,90,123,57,86,9,41,23,52,False,7621526657
9,86,23,93,17,56,109,123,120,44,True,7624669728
3,23,43,26,94,103,123,46,53,97,False,7624635122
65,18,20,23,120,28,78,66,1,27,False,7624607582
95,123,53,49,76,65,93,58,39,98,False,7624588977
109,100,123,129,98,52,20,97,1,15,True,7624560369
6,58,123,97,82,109,27,98,54,73,False,7624530492
52,29,54,23,123,137,26,53,21,104,False,7624500781
52,112,129,88,8,58,96,19,59,93,True,7624057109
63,110,57,26,126,22,100,65,44,14,True,7624186729
6,103,47,86,29,5,52,41,96,59,True,7624118643
103,21,78,109,76,17,28,40,138,93,True,7624084639
46,96,123,89,103,90,98,95,20,22,False,7623735610
22,112,44,109,136,41,66,71,120,123,False,7623484233
105,91,15,46,23,129,54,74,9,65,True,7623402383
88,3,69,1,9,46,96,110,41,26,True,7623339740
25,123,72,23,95,73,52,13,19,66,True,7623297236
22,41,9,53,96,20,105,19,62,32,True,7622698780
18,5,52,105,98,109,2,21,14,65,False,7622607457
46,62,93,105,40,15,89,39,65,19,False,7622508703
1,119,14,60,49,47,126,83,110,15,False,7622400089
106,10,20,100,21,113,119,86,129,126,True,7621807307
10,19,52,59,86,17,93,109,65,96,True,7620761841
76,14,65,105,93,46,45,106,109,110,False,7620702036
13,19,26,10,78,1,97,21,52,86,False,7620629011
13,19,45,21,93,109,105,48,96,15,False,7620319526
120,45,65,73,93,5,63,79,17,78,False,7619621850
96,109,43,46,21,105,85,44,129,13,True,7618724739
46,19,79,29,114,20,123,10,112,13,True,7618640395
46,86,63,53,78,41,88,26,69,13,False,7623694293
25,37,66,14,38,26,97,120,1,86,True,7623630126
5,74,112,19,49,35,86,37,69,48,False,7623542063
3,40,96,22,1,41,129,53,101,25,True,7622439770
65,48,76,91,129,106,5,23,11,100,False,7622394768
13,3,129,94,71,10,90,105,66,53,True,7622313695
96,106,62,41,85,98,72,34,105,64,True,7620891070
